Mach,Alpha,CD,CD Power-Off,CD Power-On,CL,CP,CP (0 to 4 deg),Reynolds Number
0.66,4,0.4034562339655996864799756258,0.440368972,0.420157747,0.486919758,141.84902162243804688858781604,141.84902162243804688858781604,78779630
0.67,4,0.4033123522848932762029387071,0.440224739,0.419659828,0.486954576,141.84902162243804688858781604,141.84902162243804688858781604,79973260
0.68,4,0.4031757906301249619928544143,0.440087844,0.419169247,0.48698888,141.84902162243804688858781604,141.84902162243804688858781604,81166890
0.69,4,0.4030463594699748023947087324,0.439958097,0.418685813,0.487022685,141.84902162243804688858781604,141.84902162243804688858781604,82360520
0.7,4,0.4029238344550663876014988971,0.439835273,0.418209303,0.487056006,141.84902162243804688858781604,141.84902162243804688858781604,83554150
0.71,4,0.4028080252245076055268880465,0.439719181,0.417739525,0.487088856,141.84902162243804688858781604,141.84902162243804688858781604,84747780
0.72,4,0.4026987479189617102323867238,0.439609637,0.417276295,0.487121248,141.84902162243804688858781604,141.84902162243804688858781604,85941420
0.73,4,0.4025958395415514172874889130,0.439506477,0.416819449,0.487153194,141.84902162243804688858781604,141.84902162243804688858781604,87135050
0.74,4,0.4024991153834401218071570935,0.439409517,0.416368803,0.487184707,141.84902162243804688858781604,141.84902162243804688858781604,88328670
0.75,4,0.4024083922753155879738471767,0.439318572,0.415924172,0.487215798,141.84902162243804688858781604,141.84902162243804688858781604,89522300
0.76,4,0.4023235257868586377435949195,0.439233498,0.415485412,0.487246479,141.84902162243804688858781604,141.84902162243804688858781604,90715940
0.77,4,0.4022443663625344181028620603,0.439154146,0.415052373,0.48727676,141.84902162243804688858781604,141.84902162243804688858781604,91909560
0.78,4,0.4021707508193902709634952142,0.43908035,0.414624892,0.487306653,141.84902162243804688858781604,141.84902162243804688858781604,93103190
0.79,4,0.4021025798537324720521692241,0.439012013,0.414202868,0.487336163,141.84902162243804688858781604,141.84902162243804688858781604,94296830
0.8,4,0.4020396515392843656586530212,0.438948931,0.4137861,0.487365307,141.84902162243804688858781604,141.84902162243804688858781604,95490460
0.81,4,0.4019818527149455688049080694,0.438890991,0.413374474,0.48739409,141.84902162243804688858781604,141.84902162243804688858781604,96684090
0.82,4,0.4019290795476143337112618450,0.438838089,0.412967886,0.487422522,141.84902162243804688858781604,141.84902162243804688858781604,97877720
0.83,4,0.4018812106967492742448822236,0.438790103,0.412566214,0.487450609,141.84902162243804688858781604,141.84902162243804688858781604,99071350
0.84,4,0.4018380776715696857364816491,0.438746865,0.41216929,0.487478365,141.84902162243804688858781604,141.84902162243804688858781604,100265000
0.85,4,0.4017996144722570066086667678,0.438708308,0.411777047,0.487505793,141.84902162243804688858781604,141.84902162243804688858781604,101458600
0.86,4,0.4017656993747947150215245814,0.43867431,0.411389363,0.487532903,141.84902162243804688858781604,141.84902162243804688858781604,102652200
0.87,4,0.4017361549232279035925141930,0.438644693,0.41100606,0.487559706,141.84902162243804688858781604,141.84902162243804688858781604,103845900
0.88,4,0.4017109905334310572040528330,0.438619467,0.410627148,0.487586202,141.84902162243804688858781604,141.84902162243804688858781604,105039500
0.89,4,0.4016900601421985780578617874,0.438598486,0.41025248,0.487612401,141.84902162243804688858781604,141.84902162243804688858781604,106233100
0.9,4,0.4016732001253759433731581744,0.438581585,0.409881893,0.487638315,141.84902162243804688858781604,141.84902162243804688858781604,107426800
0.91,4,0.404404578,0.442587044,0.413692194,0.50558533,141.7038842,141.7038846,108620400
0.92,4,0.412598711,0.452068598,0.422588275,0.523176713,141.5587467,141.5587475,109814000
0.93,4,0.424899928,0.465667264,0.43494439,0.540526147,141.4136093,141.4136105,111007700
0.94,4,0.437211161,0.479275972,0.446946204,0.557900355,141.2684719,141.2684735,112201300
0.95,4,0.449522394,0.49288468,0.458948018,0.575274564,141.1233344,141.1233364,113394900
0.96,4,0.461833627,0.506493387,0.470949833,0.592648772,140.978197,140.9781994,114588500
0.97,4,0.47414486,0.520102095,0.482951647,0.610022981,140.8330595,140.8330623,115782200
0.98,4,0.486456094,0.533710802,0.494953461,0.627397189,140.6879221,140.6879253,116975800
0.99,4,0.498767327,0.54731951,0.506955276,0.644771398,140.5427847,140.5427883,118169400
1,4,0.51107856,0.560928218,0.51895709,0.662145607,140.3976472,140.3976512,119363100
1.01,4,0.523389793,0.574536925,0.530958905,0.679519815,140.2525098,140.2525142,120556700
1.02,4,0.535701026,0.588145633,0.542960719,0.696894024,140.1073724,140.1073771,121750300
1.03,4,0.548012259,0.60175434,0.554962533,0.714268232,139.9622349,139.9622401,122944000
1.04,4,0.560323493,0.615363048,0.566964348,0.731642441,139.8170975,139.8171031,124137600
1.05,4,0.5726347257221224942654201054,0.628971756,0.578966162,0.749016649,139.67196003426493211210100471,139.67196601120414989127122295,125331200
1.06,4,0.5710987743267851027741963978,0.627653853,0.577860103,0.752281385,139.75323556164397581493349774,139.75324152900525269559033961,126524800
1.07,4,0.5695783927585756531975944915,0.626334819,0.576752912,0.755305642,139.82875854698790961560337897,139.82876450562997695390395795,127718500
1.08,4,0.5680732005405632373021488205,0.625017848,0.575647784,0.758140585,139.89991918845893036352916198,139.89992513908559020589088036,128912100
1.09,4,0.5665827011910197800414110538,0.623704919,0.574546699,0.760821683,139.9673849239328043005713412,139.96739086708819171317183902,130105800
1.1,4,0.5651065171920998914502596044,0.622397453,0.573451075,0.763374668,140.03194383532156818551276555,140.03194977148766929219981185,131299400
1.11,4,0.5636442159013346804694638131,0.621096367,0.572361832,0.765818909,140.09389935838980852915484754,140.09390528795094373230008528,132493000
1.12,4,0.5621954159037033517922246072,0.619802324,0.571279633,0.768169381,140.15371201965194844604599177,140.15371794295663664894130846,133686600
1.13,4,0.5607597102756814840364512036,0.618515756,0.570204909,0.770438113,140.21161197773730285809817988,140.21161789508095302106664255,134880300
1.14,4,0.5593367867538106830169682828,0.617237017,0.569138012,0.772634658,140.26783918744498852593605396,140.26784509909077854673157639,136073900
1.15,4,0.5579262818347433478215094398,0.615966295,0.568079134,0.774766965,140.3226047079056233550838336,140.32261061409195306545723212,137267500
1.16,4,0.5556362343441690833918024305,0.613809912,0.566134594,0.776904137,140.37602888593696770614929843,140.37603478687217209084276475,138461200
1.17,4,0.5533290761767513690594058144,0.611632793,0.564169318,0.778991266,140.42827873631784752647391158,140.42828463219624598448615587,139654800
1.18,4,0.5510371700383942574490093184,0.609467712,0.56221608,0.781030833,140.47950649717424131313737548,140.4795123881797184734013415,140848400
1.19,4,0.5487602914655037039274178172,0.607314727,0.560274939,0.783026891,140.52966401385537907191844594,140.52966990013239038767224211,142042100
1.2,4,0.5464981146724018943668611791,0.605173759,0.558208116,0.784992647,140.57900245799428673500421501,140.57900833970306149074479959,143235700
1.21,4,0.5442503380094612007558045352,0.603044725,0.556079082,0.786926802,140.62752019322977577711431593,140.62752607050621273177907198,144429300
1.22,4,0.5420167724826559570218589931,0.600927619,0.553961976,0.788826818,140.67526415125696153699310001,140.67527002422470874628862504,145623000
1.23,4,0.5397970050180078726483294241,0.598822198,0.551856555,0.790695165,140.72228382496579669537932846,140.72228969373825969397567235,146816600
1.24,4,0.5375909591810183488794189499,0.596668474,0.54970283,0.79167507,140.71767976819555518894862419,140.71768563032304492044333551,148010200
1.25,4,0.5353983049140261871479772222,0.594416599,0.547450956,0.791058448,140.61910136641068604636702373,140.61910721725192175915377501,149203800
1.26,4,0.5332189815598948410081448351,0.592178743,0.545213099,0.790450256,140.52192568378942406864083426,140.52193152349566763678539098,150397500
1.27,4,0.5310781666612781189492206673,0.589980099,0.543014455,0.789848086,140.42605018498847454926810842,140.42605601369888851854606063,151591100
1.28,4,0.5289696634668732054337458289,0.587814416,0.540848773,0.789251812,140.33139376127340334060113639,140.33139957911799805428510095,152784700
1.29,4,0.5268872007541455366054355993,0.585675374,0.53870973,0.788661381,140.23793324427964157144837234,140.23793905138863995186812362,153978400
1.3,4,0.5248282105277494939219747838,0.583560358,0.536594715,0.788076418,140.14553422818833598580116988,140.14554002467357964969485735,155172000
1.31,4,0.5227915245348826450813149147,0.581468177,0.534502534,0.787496689,140.05419354877274303548604643,140.05419933474832492751901228,156365600
1.32,4,0.5207757998057912930663282028,0.57939745,0.532431806,0.786921799,139.96378842115113930786208204,139.96379419671416354687745798,157559300
1.33,4,0.5187805394104380975726842471,0.577347658,0.530382014,0.786351502,139.87432427009802144412689589,139.87433003534898324091157868,158752900
1.34,4,0.5168048980840074383462664494,0.575317925,0.528352282,0.78578544,139.78568524543629739116757021,139.78569100045926653225445582,159946500
1.35,4,0.5148485624760863504519238778,0.573307917,0.526342274,0.785223343,139.69794572795134781004026422,139.69795147284562814239639834,161140100
1.36,4,0.5129109085880958534708383972,0.571316992,0.524351348,0.784665007,139.6109422823194968798711304,139.61094801715853282014404405,162333800
1.37,4,0.5109916783187693887860357219,0.56934487,0.522379227,0.784110188,139.52469467279914400094670879,139.52470039766198085283692637,163527400
1.38,4,0.5090905393486120624604467126,0.567391202,0.520425559,0.783558637,139.43916374842587731282719327,139.43916946338712289310857105,164721000
1.39,4,0.5072071614492026405397279041,0.565455638,0.518489995,0.783010131,139.35437338074758682845604407,139.35437908588802120759571962,165914700
1.4,4,0.5053412411613205876280567345,0.56353786,0.516572217,0.782464492,139.27016910820569828005750298,139.27017480358125538736916004,167108300
1.41,4,0.5034924934386690950076874128,0.561637569,0.514671925,0.78192153,139.18658036997110099490268322,139.18658605564453942261011012,168301900
1.42,4,0.5016606810079837340037438942,0.559754511,0.512788868,0.781381065,139.10357610117513162372640436,139.10358177720552303951291328,169495600
1.43,4,0.4998457506617510044123664067,0.557888628,0.510922984,0.780843,139.02119671680472172425684488,139.02120238325908736748638461,170689200
1.44,4,0.4980473912251539583571087858,0.556011953,0.50904631,0.779911907,138.95528711839695860848107863,138.95528976057932275118779422,171882800
1.45,4,0.4962653927350844746327716668,0.554136639,0.507170995,0.778764567,138.898660645395321250575494,138.89866324543034486073232143,173076500
1.46,4,0.4944996522488628915887075369,0.552277836,0.505312193,0.777619153,138.84247662777413799048064282,138.84247918569909602287896806,174270100
1.47,4,0.4927498764998888750737702772,0.55043524,0.503469596,0.776475512,138.78677096486533540469090042,138.78677348071964297452541501,175463700
1.48,4,0.4910161386399103622964317475,0.548608917,0.501643274,0.775333566,138.73146954313987562475303198,138.7314720169562979796406132,176657300
1.49,4,0.4892980694906164601447172457,0.546798488,0.499832844,0.77419318,138.67655021259616889812112352,138.67655264440529683712550778,177851000
1.5,4,0.4875955910461337237956909058,0.545003864,0.49803822,0.77305423,138.6220532421629323084536609,138.62205563199795634477330666,179044600
1.51,4,0.4859086643820146691938686646,0.543225001,0.496259357,0.771916637,138.56790729477351974767715557,138.56790964266153541697661644,180238200
1.52,4,0.4842370457761997601880233785,0.541461647,0.494496004,0.770780315,138.51409416025827470363574924,138.51409646622452709960793302,181431900
1.53,4,0.4825807695478117650406399926,0.539713826,0.492748183,0.769645106,138.46065398104331329962528442,138.46065624511546440315734885,182625500
1.54,4,0.4809395295160519136245539144,0.53798123,0.491015587,0.768511011,138.40751872945628362037416114,138.4075209516564608630469949,183819100
1.55,4,0.4793134035810904826737617284,0.536263929,0.489298285,0.767377913,138.35473503720167081282708904,138.35473721755469024180279749,185012800
1.56,4,0.4777021351265535126477197479,0.534561658,0.487596015,0.766245738,138.30222667715362755728187133,138.302228815678548451757901,186206400
1.57,4,0.4761058178120587315787950155,0.532874507,0.485908864,0.765114398,138.25004472387819649280971808,138.2500468205969147856869981,187400000
1.58,4,0.4745241586125067221173340166,0.531202175,0.484236532,0.763983818,138.1981092204744894235878467,138.19811127540326229254556276,188593700
1.59,4,0.4729572077925332184035709708,0.52954471,0.482579066,0.762853958,138.14647999719337198169861534,138.14648201035151239266431373,189787300
1.6,4,0.4714047868597397447831032807,0.527901924,0.480936281,0.761724716,138.09513768203602083137089968,138.0951396534412608571012937,190980900
1.61,4,0.4698669064959589488628623180,0.526273829,0.479308186,0.76059609,138.04401849289373534048845552,138.04402042255923791622687884,192174500
1.62,4,0.4683434031102108120923536797,0.524660248,0.477694604,0.759467913,137.99310505825302337151398548,137.99310694619058977341813246,193368200
1.63,4,0.4668343438467829438818667832,0.523061254,0.476095611,0.75834027,137.94245869611734782788287647,137.94246054234161596458450885,194561800
1.64,4,0.4653394385325742703890707948,0.521476544,0.474510901,0.757213,137.89205799615900021431970408,137.89205980068326608785056782,195755400
1.65,4,0.4638588292507028539980483483,0.519906259,0.472940615,0.756086056,137.84184120106603487004030112,137.84184296389930690886162087,196949100
1.66,4,0.4623923770996236685361576898,0.518350255,0.471384612,0.754959417,137.79185812169247582257196919,137.79185984284631009492689898,198142700
1.67,4,0.4609399369910347410849851321,0.516808388,0.469842744,0.753833078,137.74210268354892004547740517,137.74210436303375436363368094,199336300
1.68,4,0.4595016258101885169436666165,0.515280764,0.468315121,0.752706908,137.69250674216354952386154994,137.6925083799858913280401801,200530000
1.69,4,0.4580772278638794489790759985,0.513767172,0.466801529,0.751580955,137.64312361064430789577905828,137.64312520681292135954244647,201723600
1.7,4,0.4566668024158011240323925947,0.51226766,0.465302016,0.750455076,137.59394109576813780915286187,137.59394265029089086994142916,202917200
1.71,4,0.4552701804797359294836820217,0.510782058,0.463816415,0.749329276,137.54489573764958307957695522,137.54489725053069643663947954,204110900
1.72,4,0.4538873489992386192110541271,0.509310354,0.46234471,0.748203558,137.4959845469692499405737712,137.49598601821232139017887827,205304500
1.73,4,0.4525183610150353760740086287,0.507852594,0.460886951,0.747077835,137.44731492994962688818926919,137.44731635956309104173354446,206498100
1.74,4,0.4511630756122082946878907985,0.506408635,0.459442992,0.74595207,137.39876460711668960609612443,137.39876599510285422611367384,207691700
1.75,4,0.4498215585014995785881468065,0.50497854,0.458012896,0.744826225,137.35038527924469869250816399,137.35038662560776306551722728,208885400
1.76,4,0.4484935894630619999824764978,0.503562087,0.456596444,0.743700314,137.30217639263671858266443862,137.30217769738029814145343624,210079000
1.77,4,0.4471792458737156992696246245,0.502159352,0.455193709,0.742574287,137.25412781027360141540681531,137.25412907340064743743203266,211272600
1.78,4,0.4458784564890830903483041410,0.500770258,0.453804614,0.741448074,137.2061727376821640791839136,137.20617395919241783686002821,212466300
1.79,4,0.4445912528216543574228493551,0.499394833,0.45242919,0.740321639,137.15836708158856133525588442,137.15836826148381291541030947,213659900
1.8,4,0.4433174850812799990513465230,0.498032929,0.451067286,0.739194995,137.11064792260842206049484155,137.11064906088758506546503542,214853500
1.81,4,0.4420572047401079060727056675,0.496684597,0.449718953,0.738068147,137.06307401996729105150748284,137.06307511663115655775274894,216047200
1.82,4,0.4408104247753426697174306998,0.49534984,0.448384197,0.736940962,137.01568855456586803248592048,137.01568960961650597696264252,217240800
1.83,4,0.4395770179386867079829861855,0.494028536,0.447062892,0.735813493,136.96831889001663374597801198,136.96831990344955029356844065,218434400
1.84,4,0.4383569381446480176191249240,0.492720635,0.445754991,0.73468572,136.92113785337272064602758494,136.9211388251889809769479392,219628100
1.85,4,0.4371502096158445472940507474,0.491426155,0.444460511,0.73355755,136.8740750696989955036685442,136.87407599989718433599538565,220821700
1.86,4,0.4359567874008142254365447178,0.490145056,0.443179413,0.732429047,136.82707611402438863928919503,136.82707700260083589998753371,222015300
1.87,4,0.4347766804481593626473598129,0.48887734,0.441911697,0.73130011,136.78018875760898091066437379,136.78018960456119239973068577,223208900
1.88,4,0.4336098255751563223815762096,0.487622945,0.440657302,0.730170774,136.73335546582696317994963591,136.7333562711507495030655551,224402600
1.89,4,0.4324562683875204970529254220,0.486381913,0.43941627,0.729040973,136.68668562044470379434823087,136.68668638413832442675247926,225596200
1.9,4,0.4313159766769392292797131591,0.485154211,0.438188568,0.727910699,136.64006033682293215131151547,136.64006105888135299041960166,226789800
1.91,4,0.4301888192147126678638566354,0.483939706,0.436974063,0.726779939,136.5935351319921693287671664,136.59353581241144717342677739,227983500
1.92,4,0.4290749124730030422308276731,0.482738514,0.435772871,0.725648682,136.54710696149585207923491198,136.5471076002716228361238551,229177100
1.93,4,0.4279741360981010560084979448,0.481550512,0.434584869,0.724516899,136.5007699126440973223556839,136.50077050977152010557762299,230370700
1.94,4,0.4268864706531432027079582108,0.480375678,0.433410034,0.723384552,136.45452093330076929885707879,136.45452148877472327722412482,231564400
1.95,4,0.4258120433551605705472168852,0.47921414,0.432248497,0.722251651,136.40830196600045482316124651,136.40830247981440604213418102,232758000
1.96,4,0.4247506255564854438606476271,0.478065669,0.431100025,0.721118195,136.36216750859084588881103576,136.36216798073907199887431187,233951600
1.97,4,0.4237023994706119965770952192,0.476930442,0.429964799,0.719984111,136.31610903000107756315634066,136.31610946047753038550082985,235145300
1.98,4,0.4226672929557438983276808050,0.475808387,0.428722258,0.718857822,136.2701282872714187000618267,136.2701286760696587411859315,236338900
1.99,4,0.4216451889401811772810465725,0.474699388,0.427492773,0.717730921,136.22416499200846369755807164,136.22416533912108463534564839,237532500
2,4,0.4206361825592147581509043993,0.473603535,0.426276434,0.716603354,136.17832880437880991671223376,136.17832910979944224160221801,238726100
2.01,4,0.4198751520218738325131741888,0.472756283,0.425308697,0.715458678,136.13250454318132763050322977,136.13250480690218073055946247,239919800
2.02,4,0.4191197477776297761720811705,0.471914689,0.424346616,0.714313861,136.08674920157744171435409752,136.08674942359095131609925797,241113400
2.03,4,0.4183777057536033335126431626,0.471086503,0.423397945,0.713168302,136.04105353228676595264305435,136.04105371258516358614884166,242307000
2.04,4,0.4176489383439863272396079771,0.470271638,0.422462594,0.712022,135.9954169242325054552566109,135.9954170628076846374781164,243500700
2.05,4,0.4169334811855386930204509634,0.469470129,0.421540598,0.710874959,135.94983895166049593485711975,135.94983904850417225745455791,244694300
2.06,4,0.4162313366320158811250052399,0.468681978,0.420631962,0.709727181,135.90426024436413499626948815,135.90426029946761835224542633,245887900
2.07,4,0.4155426273943986009049771309,0.467907307,0.419736805,0.708578623,135.8587949487759624533769828,135.85879496213060837183311884,247081600
2.08,4,0.4144764108339231290370944108,0.466755537,0.418464549,0.707475544,135.81473475296695045761836452,135.81473472456307096958084076,248275200
2.09,4,0.4130228131635756395728208356,0.465215701,0.416804228,0.706403362,135.7709425219466125396664165,135.77094245177304801768761362,249468800
2.1,4,0.4115770762236297963168658253,0.46368243,0.415150471,0.705311827,135.72566132160640177232063296,135.72566120965473181004972925,250662400
2.11,4,0.4101391174364686212834010441,0.462155665,0.41350322,0.704201275,135.67902095957791333045509197,135.67902080584200701393816477,251856100
2.12,4,0.4087090988295308924122983656,0.460635631,0.4118627,0.703072591,135.63095542462824692298556421,135.63095522910535173589470248,253049700
2.13,4,0.4072867552205931949257665483,0.459122147,0.41022873,0.701927018,135.5816105114771896411279895,135.58161027416677028212899413,254243400
2.14,4,0.4058720324455708548115463853,0.457615202,0.408601299,0.700765174,135.53095939556151840841906551,135.53095911646621157112076553,255437000
2.15,4,0.4044648732105711580864578306,0.456114802,0.406980414,0.699587977,135.47917872563801196021469403,135.47917840476168515289719666,256630600
2.16,4,0.4030653150595352546459132342,0.454621006,0.405366132,0.698395722,135.42615878908800359097029275,135.42615842643841157492194357,257824200
2.17,4,0.4016731081884577399685666349,0.453133671,0.403758311,0.697189959,135.37207126629801857999581052,135.37207086188428029242390539,259017900
2.18,4,0.4002884122535623740902956542,0.451652937,0.402157091,0.695970396,135.31688117557811104974225749,135.31688072941201188599873525,260211500
2.19,4,0.3989110562339949742057298737,0.450178736,0.400562405,0.694738519,135.26069429610449113426958998,135.26069380819967068144292008,261405100
2.2,4,0.3975409034811033520269012139,0.448710957,0.398974139,0.693494711,135.20352567384551035553276684,135.20352514421777114775344668,262598800
2.21,4,0.3961780045796571076353130301,0.447249667,0.397392364,0.692239211,135.1453892770547449130998984,135.14538870572227213353759441,263792400
2.22,4,0.3948223131006194605821268887,0.445794888,0.395817098,0.690972983,135.08634707423786745332754627,135.08634646122061742383682668,264986000
2.23,4,0.3934736847890735340654726974,0.444346514,0.394248239,0.689696615,135.0263776329815405170820981,135.02637697830286896306413688,266179600
2.24,4,0.3921321652134431471209429750,0.442904616,0.392685855,0.68841044,134.96561866913667320879452869,134.96561797281924846130557803,267373300
2.25,4,0.3907976207051968739547083342,0.441469099,0.391129852,0.687115049,134.90404676987514385738436176,134.90404603194490243538922883,268566900
2.26,4,0.3894700168647437441857951749,0.440039975,0.389580243,0.685811093,134.84170450807116027508220382,134.84170372855572434820118127,269760500
2.27,4,0.3881492917865319632019053420,0.43861718,0.388036962,0.684498548,134.77858398269769271126053954,134.77858316162699256278008165,270954200
2.28,4,0.3868355149674141338381391259,0.43720087,0.386500166,0.683178651,134.71477440806054388269213106,134.71477354546545251898600841,272147800
2.29,4,0.3855284557567129794205486359,0.43579079,0.3849696,0.681851077,134.65024458883205278238212053,134.65024368474608243310056042,273341400
2.3,4,0.3842281517235113485102903116,0.434387046,0.38344537,0.680516795,134.58511994832829579237485563,134.58511900278414793814402093,274535100
2.31,4,0.3829345965812646546752223395,0.432989628,0.381927466,0.679175758,134.51927609360542428814724666,134.51927510664175031931371472,275728700
2.32,4,0.3816477290815831018215262737,0.431598519,0.380415871,0.677828603,134.45287454847467831918869598,134.45287352012756911786865506,276922300
2.33,4,0.3803674231171884569207535534,0.430213615,0.378910481,0.676475665,134.38587243263800572468261409,134.3858713629473291626763913,278115900
2.34,4,0.3790936216300223163000931131,0.428834878,0.377411258,0.675117211,134.31829146159399409049219187,134.31829035060111048523821235,279309600
2.35,4,0.3778264372273588585855242653,0.427462444,0.375918339,0.673753584,134.25015067639496937799263984,134.25014952414305415862813163,280503200
2.36,4,0.3765657912699911778910219667,0.426096276,0.374431685,0.672385361,134.18149256861328674610381144,134.18149137514657499120016359,281696800
2.37,4,0.3753114585414390826159049919,0.424736128,0.372951051,0.671012279,134.11234836680979131822265073,134.11234713217253762726960778,282890500
2.38,4,0.3740635378015656815046429767,0.423382162,0.371476599,0.669635245,134.04272741907509647193299972,134.04272614331436251804191253,284084100
2.39,4,0.3728220486107263407146501959,0.42203442,0.370008372,0.66825457,133.97265125778195402038575674,133.97264994094626936402206988,285277800
2.4,4,0.3715868003144138438538892992,0.420692689,0.368546155,0.666869943,133.90214988402131335203295721,133.9021485261589337900828769,286471400
2.41,4,0.3703578470697888968028934444,0.419357067,0.367090047,0.665481996,133.83115180562241077034239024,133.83115040678805844307718284,287665000
2.42,4,0.3691351486412221605740748491,0.418027512,0.365640006,0.664090703,133.75976702304531426612230691,133.75976558328999307847016619,288858700
2.43,4,0.3679185977932320074452450806,0.416703982,0.36419599,0.662697013,133.68807164461656801925632038,133.68807016399073471986775385,290052300
2.44,4,0.3667082449821583059095887502,0.415386485,0.362758007,0.661300315,133.61595255726664427301707387,133.61595103582711163835592468,291245900
2.45,4,0.3655040670366759057985551035,0.41407504,0.361326076,0.659901211,133.54339769751461186191545343,133.54339613532217454063235562,292439500
2.46,4,0.3643058430947386837850416140,0.412769448,0.360265452,0.658474476,133.47060642238131658388816548,133.47060481948770256983165419,293633200
2.47,4,0.3631137393183013364078162371,0.411469874,0.359210846,0.657045647,133.3974545442125216494665218,133.39745290067803012738045999,294826800
2.48,4,0.3619276277623241731377847876,0.410176213,0.358162152,0.655615048,133.32397168506879704405665952,133.32397000095458690200173577,296020400
2.49,4,0.3607474944221281139143035448,0.40888847,0.357119378,0.654182978,133.25017422631130707641412882,133.25017250167989075233581837,297214000
2.5,4,0.3595732845442052388602349259,0.407606572,0.356082448,0.652749144,133.17609804424892845413684041,133.17609627916128921198671492,298407700
2.51,4,0.3584050128150374596634839533,0.406330574,0.355051418,0.651314151,133.10172922232580590125308828,133.10172741684697579477013268,299601300
2.52,4,0.3572425105357564432862179621,0.405060309,0.354026121,0.649878028,133.02712673200253014825679378,133.0271248861951457322845634,300794900
2.53,4,0.3560858817180370605703859776,0.403795902,0.353006681,0.648441055,132.95225816877832901813495814,132.95225628270957288274218175,301988600
2.54,4,0.3549351037973772916559827591,0.402537329,0.351993076,0.647003238,132.87711598874788282306547061,132.87711406248705896609492703,303182200
2.55,4,0.3537900369570984641486358872,0.401284473,0.350985188,0.645564911,132.80178684115633367039026131,132.80178487476892211687215712,304375800
2.56,4,0.3526506582868205588186830900,0.400037289,0.349982971,0.644125746,132.72624105629206612346182133,132.72623904984617571212199788,305569500
2.57,4,0.3515170635573989734468079077,0.398795916,0.348986566,0.642686365,132.65047538191990942286097038,132.65047333548718627991268917,306763100
2.58,4,0.3503891060653324125251463614,0.397560206,0.347995824,0.641246756,132.57448309885410143685955437,132.57448101250820458868805395,307956700
2.59,4,0.3492667810871860523559218892,0.396330179,0.347010765,0.63980728,132.49835131377084444525797248,132.49834918758111887818223105,309150300
2.6,4,0.3481499505875295306294620505,0.39510565,0.346031203,0.638367275,132.42196449083321475334318056,132.42196232487762689690463396,310344000
2.61,4,0.3470388150033763858266697100,0.393886887,0.345057408,0.636927693,132.34546147305552409109982976,132.34545926740526124726114546,311537600
2.62,4,0.3459332287508800386774973763,0.392673743,0.344089232,0.635488522,132.26878800331051748022647627,132.26878575804253829979842428,312731200
2.63,4,0.3448330866977661208278696151,0.39146609,0.343126547,0.634049457,132.19190630530911275085788458,132.19190402050408263633651387,313924900
2.64,4,0.3437384595301567510928901812,0.390264022,0.342169447,0.632610806,132.11496483403761808340752898,132.11496250976564024295803345,315118500
2.65,4,0.3426492334037861386691514063,0.389067426,0.341217818,0.631172593,132.03784523780155163581913649,132.03784287414452593599914989,316312200
2.66,4,0.3415653772435788117108576925,0.387876269,0.340271629,0.629734822,131.96054954126861745877854069,131.96054713830982685699480351,317505800
2.67,4,0.3404869806277023951197149364,0.386690684,0.339331013,0.628298083,131.88318520681952310869474934,131.883182764635806385552162,318699400
2.68,4,0.3394139177437408508321224359,0.385510524,0.33839582,0.626862074,131.8056693529067778690948175,131.80566687158299642454142123,319893100
2.69,4,0.3383462796288964021632591889,0.384343393,0.337473657,0.625534261,131.72296953355220609469099953,131.72296701409083586864125114,321086700
2.7,4,0.3372838408414570098450010376,0.383186226,0.336561457,0.62427402,131.63705495884645346349994703,131.63705240194151508173463882,322280300
2.71,4,0.3362266687509909902504817824,0.382034407,0.335654607,0.623014409,131.55112527169621862185103066,131.55112267747601635228635577,323473900
2.72,4,0.3351747603685611742229295704,0.380887981,0.334753148,0.621756072,131.46524553768932481230020981,131.46524290627912689430434121,324667600
2.73,4,0.3341280969213641505447816051,0.379746904,0.333857039,0.620498688,131.37932098062703287198410916,131.3793183121616068199878451,325861200
2.74,4,0.3330865620870283667271448232,0.378611083,0.332966186,0.619242586,131.29344274788856019221007981,131.29344004249546338621420127,327054800
2.75,4,0.3320502255872328187522696037,0.377480566,0.332080636,0.617987442,131.20752289301907977325782596,131.20752015083497776477609018,328248400
2.76,4,0.3310189752451381885020643854,0.376355263,0.331200302,0.616733604,131.12164883461584843185811074,131.12164605577049526860194502,329442100
2.77,4,0.3299929006838655036601515890,0.375235264,0.33032527,0.615481041,131.03575937567632467321642364,131.03575656030708604507329002,330635700
2.78,4,0.3289717700018140195237213448,0.374120333,0.329455307,0.614229753,130.94991732329650228339980066,130.9499144715346560297168221,331829300
2.79,4,0.3279557733668949273090224717,0.373010689,0.328590631,0.612980094,130.86415126747068063744415099,130.86414837944668574717568281,333023000
2.8,4,0.3269448005416866946736334322,0.371906194,0.327731104,0.611731708,130.77837175466577390744673766,130.77836883051987616156385716,334216600
2.81,4,0.3259388401838936138703065441,0.370806861,0.326876739,0.610484934,130.69266774548501436568778656,130.69266478534946945247509394,335410200
2.82,4,0.3249378429636784848815688343,0.36971262,0.326027466,0.60923948,130.607012499913851133899011,130.60700950392358484183505607,336603900
2.83,4,0.3239418187630271678637529614,0.368623501,0.325183314,0.607995628,130.5213755016235252698894161,130.52137246991948760894431822,337797500
